"tipo_componente";"codigo";"nivel";"nome";"unidade_responsavel";"ch_teorico";"ch_pratico";"ch_estagio";"ch_total";"ch_dedicada_docente";"ch_ead";"ementa";"bibliografia";"equivalencia";"pre_requisito";"co_requisito";"objetivos";"conteudo";"competencias_habilidades";"referencias";"ano_programa";"periodo_programa";"procedimentos_avaliacao";"modalidade";"curso_componente";
"DISCIPLINA";"EAJ2005";"T";"REPRODUÇÃO E LARVICULTURA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"	Entender os aspectos fisiológicos da reprodução de organismos aquáticos na natureza e em cativeiro e as técnicas de reprodução de organismos aquáticos.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2006";"T";"NUTRIÇÃO DE ORGANISMOS AQUÁTICOS";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"45";"0";"45";"0";"0";"	Conhecer a biologia da alimentação de organismos aquáticos e    as exigências nutricionais dos diferentes grupos para formulação e processamento de suas dietas.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2007";"T";"PRODUÇÃO DE ALIMENTOS VIVOS";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"45";"0";"45";"0";"0";"	Conhecer a classificação e caracterização dos principais organismos utilizados na aquicultura e as estratégias de produção e utilização na aquicultura para alimentação de crustáceos e peixes.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2008";"T";"RANICULTURA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"	Conhecer o histórico de cultivos de anfíbios;
	Conhecer as metodologias usadas em cultivos de anfíbios, além dos principais anfíbios produzidos e suas particularidades na produção, reprodução e nutrição e a cadeia produtiva, mercado e tecnologias disponíveis.
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2009";"T";"CONSTRUÇÕES AQUÍCOLAS II";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"75";"0";"75";"0";"0";"	Desenvolver atividades de Altimetria na topografia para locação de viveiros e estruturas de construções aquícolas;
	Conhecer e executar testes para determinação de tipos de solos ideais para atividades aquícolas e principais materiais de construções utilizados;
	Apresentar as principais máquinas, equipamentos e implementos utilizados em construções;
	Executar cálculos fundamentais na construção de viveiros de aquicultura e apresentar as principais estruturas de viveiros e tanques de cultivos de organismos aquáticos.
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2010";"T";"PISCICULTURA CONTINENTAL";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"	Apresentar a situação da piscicultura continental no Brasil e no mundo; 
	Conhecer os Sistemas de produção na piscicultura e executar a escolha da espécie na piscicultura, aplicando conhecimentos sobre a qualidade de água na piscicultura, a Nutrição e alimentação;
	Planejar os projetos, orçamentos e análise de investimentos e  cooperativismo.
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2011";"T";"PISCICULTURA MARINHA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"	Conhecer o histórico de cultivos de peixes marinhos;
	 Identificar espécies promissoras para o cultivo de peixes marinhos, as metodologias, experiências, resultados e análises teóricas sobre os cultivos de peixes marinhos no Brasil.
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2012";"T";"ENFERMIDADES DE ORGANISMOS AQUÁTICOS";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"	Conhecer e identificar as principais doenças bacterianas, virais e parasitológicas dos organismos aquáticos e a profilaxia, manejo de controle sanitário. 
	Conhecer as principais drogas e desinfetantes e o regime de quarentena além da Biossegurança, Certificação e legislação sanitária.
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2013";"T";"CARCINICULTURA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"	Conhecer o Panorama da produção de crustáceos, as espécies cultiváveis e com potencial para Aquicultura, suas características biológicas, a seleção de áreas para construção de viveiros de engorda e larvicultura, os sistemas de produção, o manejo de produção, além dos tópicos para estruturação de projetos e comercialização;
	Estudar a fisiologia, morfologia e sistemática de crustáceos;";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2014";"T";"EXTENSÃO AQUÍCOLA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"45";"0";"45";"0";"0";"	Dialogar metodologias participativas e eficazes para facilitar o entendimento e a apropriação dos conhecimentos por parte de pequenos produtores/as aquícolas. Exemplificar com experiências locais e regionais como ocorre a extensão aquícola no Brasil.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2015";"T";"MALACOCULTURA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"	Conhecer a situação da Malacocultura no Brasil e no mundo, os sistemas de produção; a escolha da espécie, a qualidade de água, a nutrição e alimentação, a reprodução, os asspectos construtivos, o melhoramento genético, a análise econômica e o controle da produção;";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2016";"T";"METODOLOGIA DA PESQUISA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"30";"0";"30";"0";"0";"	Conhecer a Filosofia do conhecimento, os diferentes níveis de conhecimento, os enfoques teóricos da pesquisa.
	Identificar pesquisa bibliográfica, laboratorial e de campo.
	Conhecer Esquema, resumo, resenha e fichamento, e as normas e técnicas para elaboração de trabalhos acadêmicos e científicos.
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2017";"T";"ADMINISTRAÇÃO E PROJETOS AQUÍCOLAS";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"45";"0";"45";"0";"0";"	Conhecer os conceitos de planejamento e os fatores que interferem no processo de planejam
	Conhecer e entender projetos e planos de ação, orçamentação, Análise de investimentos e Cooperativismo..
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2018";"T";"ALGICULTURA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"	Conhecer a situação da Algicultura no Brasil e no mundo; os sistemas de produção; a escolha da espécie, a qualidade de água, a nutrição e alimentação, a reprodução, os aspectos construtivos e  o melhoramento genético, além da análise econômica e Controle da produção de algas.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2019";"T";"BENEFICIAMENTO DO PESCADO";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"90";"0";"90";"0";"0";"	Conhecer as normas de higiene e manuseio do pescado. 
	Ter noção sobre Microbiologia dos alimentos, Fontes de contaminação, Vias de transmissão.
	Conhecer os métodos de Conservação dos produtos pesqueiros e as formas de Beneficiamento.
	Conhecer o Sistema de análise de riscos e controle dos pontos críticos  HACCP e sua implantação do sistema HACCP. 
	Conhecer as leis, decretos e portarias sobre a tecnologia do pescado. 
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"MODULO";"IMD0047";"L";"FORMAÇÃO DE EDUCADORES NA CULTURA DIGITAL";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Concepções de Currículo e Tecnologias. Integração das TDIC no desenvolvimento do Currículo. Processo histórico de integração do currículo e as TDIC na perspectiva política, do desenvolvimento, da apropriação tecnológica e da integração com o currículo a partir das primeiras iniciativas brasileiras até o momento atual (tecnologias móveis com conexão sem fio, disponíveis para uso por alunos e professores em distintos contextos de prática social). O processo de apropriação tecnológica e pedagógica.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0048";"L";"GESTÃO";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Estudo e análise do uso, adaptação e criação de artefatos e serviços em Tecnologia Assistiva na perspectiva da Educação Inclusiva. Planejamento, execução e avaliação de Práticas Inclusivas mediadas por tecnologias.
";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0049";"L";"TECNOLOGIAS ASSISTIVAS";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Estudo e análise do uso, adaptação e criação de artefatos e serviços em Tecnologia Assistiva na perspectiva da Educação Inclusiva. Planejamento, execução e avaliação de Práticas Inclusivas mediadas por tecnologias.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0050";"L";"A PRÁTICA DOCENTE NA EDUCAÇÃO INFANTIL E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Cenário: experiência de docência e a arte de saber/fazer. Infância, Criança e Experiência: a especificidade da Educação Infantil. Pedagogias e Artefatos Culturais na Infância. A Cultura Digital e os Núcleos de Ação Pedagógica na Educação Infantil.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0051";"L";"A PRÁTICA DOCENTE NO ENSINO FUNDAMENTAL I E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"As possibilidades e implicações do uso de tecnologias digitais, nos anos iniciais, a partir de três eixos fundantes: o do desenvolvimento, o da aprendizagem e o da pesquisa neste nível de ensino. O foco no estudo de cada eixo será dado a partir da busca e análise dos conceitos de autonomia, cooperação e moralidade na complexidade do fazer docente como uma ação em constante formulação.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0052";"L";"EDUCAÇÃO FÍSICA E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"A Educação Física, integrada ao projeto político-pedagógico da escola, como componente curricular da Educação Básica da Educação Infantil ao Ensino Médio. As práticas corporais como objeto de ensino e aprendizagem numa tríplice perspectiva: o saber-fazer (experiências), o saber sobre o fazer (conhecimentos) e o saber porque fazer (autonomia). Cruzamentos da Educação Física e a Cultura Digital: a mídia educação como caminho teórico-metodológico.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0053";"L";"ARTES E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"As artes como manifestação humana. O contexto das artes na escola e suas abordagens educativas. As relações entre Arte, tecnologia e a disseminação das imagens. O que é, e como pesquisar em Artes.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0054";"L";"APRENDIZAGEM DE LÍNGUA ESTRANGEIRA E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Aspectos conceituais e recursos tecnológicos digitais, baseados na abordagem comunicativa, para o ensino de línguas estrangeiras, com vistas à reflexão da prática docente e ao estímulo da pesquisa em rede.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0055";"L";"APRENDIZAGEM DE LÍNGUA PORTUGUESA NO ENSINO FUNDAMENTAL E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Multiletramentos e as práticas contemporâneas de leitura e escrita. Ações e processos da WEB 2.0: curadoria, redistribuição de conteúdos e informações, remixagem, apreciação, as prática de seguir, curtir, compartilhar e comentar. Participação nas práticas sociais contemporâneas que têm lugar no mundo digital. Esferas de atividade humana/esferas de comunicação (artístico-literária,jornalística e científica-escolar), gêneros do discurso e a cultura digital. Análise e planejamento de atividades e projetos didáticos a partir da perspectiva dos multiletramentos.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0056";"L";"APRENDIZAGEM DE HISTÓRIA NO ENSINO FUNDAMENTAL E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Cenários dos usos das TDIC por professores e professoras de História. Sentidos atribuídos pelas tecnologias contemporâneas ao tempo, à temporalidade histórica, à memória e seus interrelacionamentos com os suportes microinformáticos. Simulações e conhecimento da História: no passado e no presente. do passado e do presente. Memória e seus suportes e registros no contexto da cultura digital: conservação, preservação, acúmulo e descarte dos registros do passado e do presente.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0057";"L";"APRENDIZAGEM DE GEOGRAFIA NO ENSINO FUNDAMENTAL E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Emprego de TDIC no processo de construção do conhecimento geográfico. Possibilidades e abordagens pedagógicas no processo de ensino-aprendizagem da Geografia, em especial na compreensão do conceito espaço geográfico/espacialidade(s) como norteador da base terminológica, de atitudes e de procedimentos. Reconhecimento, caracterização e análise de elementos e fenômenos espaciais por meio de imagens orbitais visão em planta. Funcionalidade de recortes espaciais  fenômeno urbano, fenômeno rural. Análises espaciais em meio digital.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0058";"L";"APRENDIZAGEM DE LÍNGUA PORTUGUESA NO ENSINO MÉDIO E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Mudanças do mundo contemporâneo e necessidade de domínio dos novos letramentos ou letramentos digitais (seja no trabalho, esfera pública ou da cidadania ou no âmbito da vida pessoal). Leitura e produção de textos multimodais ou multissemióticos (hipermídia). A escola como agência de letramento para a reflexão e a construção do conhecimento crítico sobre a hipermídia. A leitura crítica e a produção/circulação de textos multimodais em gêneros digitais que circulam na WEB nas esferas da divulgação científica, artístico-literária e jornalística. Principais processos e princípios que integram a produção e a recepção desses textos: redistribuição e curadoria, remixagem, edição de áudio e vídeo, animação, hipermídia, remidiação e transmidiação.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0059";"L";"APRENDIZAGEM DE QUÍMICA NO ENSINO MÉDIO E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"A utilização e a análise crítica de objetos digitais de aprendizagem nos processos de aprendizagem em Química. Os simuladores virtuais disponíveis na Web como facilitadores da aprendizagem em Química. Os ambientes digitais de autoria (Scratch e similares) e a construção de conceitos na área da química. A produção e veiculação de documentos em vídeo e a apropriação de saberes químicos.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0060";"L";"APRENDIZAGEM DE FILOSOFIA E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Estudo da Filosofia, sua relação com as tecnologias e a cultura e, em particular, com o universo contemporâneo da Cultura Digital, com foco na discussão relativa à cidadania digital e suas implicações na educação.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0061";"L";"APRENDIZAGEM DE HISTÓRIA NO ENSINO MÉDIO E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"As relações entre tempo e história. A produção de memórias individuais e coletivas. As narrativas da história e suas reinvenções com os impactos tecnológicos.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0062";"L";"APRENDIZAGEM DE GEOGRAFIA NO ENSINO MÉDIO E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Emprego de Tecnologias Digitais de Informação e Comunicação (TDIC) no processo de construção do conhecimento geográfico. Possibilidades e abordagens pedagógicas no processo de ensino-aprendizagem da Geografia, em especial na compreensão do espaço geográfico/espacialidade(s) como norteadores da base terminológica, de atitudes e de procedimentos. Funcionalidade de recortes espaciais contemplando o trânsito entre escalas global, regional, subrregional e local. Análises espaciais em meio digital.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0063";"L";"LINGUAGENS DO NOSSO TEMPO";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Panorama de cultura digital ou cibercultura. A convergência das mídias. O computador como metamídia. Relações entre o verbal, o visual e o sonoro. Narrativa transmídia. Implicações para a educação.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0064";"L";"TECNOLOGIAS DIGITAIS NA ANÁLISE E REPRESENTAÇÃO DA INFORMAÇÃO";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Construção de competências referentes ao Letramento Estatístico  leitura e interpretação de dados expressos em diferentes representações. Organização e apresentação de dados; obtenção de medidas de tendência central e dispersão. Exercício do pensamento crítico a partir da reflexão sobre dados de uma pesquisa, de inferências e tomada de decisões. Utilização das tecnologias digitais, inclusive tecnologias móveis, para o tratamento da informação. Análise de uma pesquisa, identificando eventuais distorções nas representações utilizadas para a comunicação de resultados. Elaboração e desenvolvimento de uma pesquisa para resolução de problemáticas da realidade onde a escola está imersa.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0065";"L";"JOGOS DIGITAIS E APRENDIZAGEM";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Jogo como fenômeno cultural. A importância do jogo como elemento lúdico na educação. Contextualização dos jogos digitais. Jogos digitais e os nativos digitais. Jogos digitais e seu potencial socialmente transformador. Jogos digitais e as potencialidades para o processo de ensino- aprendizagem. Jogos digitais e mediação docente. Plano de intervenção no espaço educativo com o uso dos jogos digitais. Desenvolvimento de jogos digitais com fins educativos. Contextualização dos jogos digitais. Jogos digitais e os nativos digitais. Jogos digitais e seu potencial socialmente transformador. Jogos digitais e as potencialidades para o processo de ensino-aprendizagem. Jogos digitais e mediação docente. Plano de intervenção no espaço educativo com o uso dos jogos digitais. Desenvolvimento de jogos digitais com fins educativos.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0066";"L";"ÉTICA NA CULTURA DIGITAL";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Estudo da Ética na Cultura Digital, no contexto das Tecnologias Digitais de Informação e Comunicação, suas várias manifestações fenomênicas e as implicações na vida cotidiana, na formação cultural e na educação.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0067";"L";"MOMENTO 3: FAZER E COMPREENDER NO COLETIVO DA ESCOLA";"INSTITUTO METROPOLE DIGITAL";"90";"0";"0";"90";"0";"0";"A pesquisa e a prática pedagógica como elementos articuladores do Plano de Ação Coletivo da Escola. O professor pesquisador a partir da reflexão das experiências vivenciadas na Cultura Digital. Aportes para a construção e análise de práticas pedagógicas com o uso das TDIC. A integração das TDIC com as áreas de conhecimento específico.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0068";"L";"APRENDIZAGEM DE MATEMÁTICA NO ENSINO FUNDAMENTAL E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Uso de ferramentas de simulação para a aprendizagem de Matemática. Reflexão a respeito do potencial das ferramentas para o enfrentamento dos desafios da educação matemática hoje. Uso de ferramentas de comunicação digital na expressão de conceitos matemáticos. Trabalho cooperativo mediado pela tecnologia.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0069";"L";"APRENDIZAGEM DE MATEMÁTICA NO ENSINO MÉDIO E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"TDIC no enfrentamento dos desafios da educação matemática hoje: ferramentas de simulação para aprendizagem de Matemática. Ferramentas de comunicação digital na expressão de conceitos matemáticos. Trabalho cooperativo mediado pela tecnologia e a aprendizagem da matemática.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0070";"L";"APRENDIZAGEM DE CIÊNCIAS NO ENSINO FUNDAMENTAL E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Relações entre ciência e as TDIC. Os desafios atuais do ensino ciências. Potencialidades das TDIC para o ensino de ciências.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0071";"L";"APRENDIZAGEM DE BIOLOGIA NO ENSINO MÉDIO E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Incorporação de tecnologias digitais de informação e comunicação nos processos de ensino e de aprendizagem de Biologia, no segmento do Ensino Médio.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0072";"L";"MOMENTO 2: APRENDER NA CULTURA DIGITAL";"INSTITUTO METROPOLE DIGITAL";"90";"0";"0";"90";"0";"0";"Possibilidades Pedagógicas de Aprendizagem em Rede integradas ao Currículo, no contexto da Cultura Digital. Aportes para seleção de ferramentas e criação de propostas de aprendizagem em Rede.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0073";"L";"APRENDIZAGEM DE FÍSICA NO ENSINO MÉDIO E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"Conhecimentos da Física e cultura científica, produção e circulação no contexto da cibercultura: papel das tecnologias da web 2.0 (blogs, wikis, youtube, tumblrs). Imagens, animações, modelos, simulações e jogos virtuais, objetos interativos e suas relações com conhecimentos da Física e seu ensino. Introdução às nanotecnologias e nanociência (com conceitos de física clássica e moderna) com a mediação das TDIC. Autoria, texto, participação e conhecimento científico na web 2.0.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"MODULO";"IMD0074";"L";"APRENDIZAGEM DE SOCIOLOGIA NO ENSINO MÉDIO E TDIC";"INSTITUTO METROPOLE DIGITAL";"60";"0";"0";"60";"0";"0";"A articulação cultura digital e ensino-aprendizagem e questões epistemológicas e metodológicas em contextos multiculturais. TDIC e possibilidades de promoção de aprendizagens significativas e o mudança do lugar tradicional do professor como tradutor de saberes para o lugar do investigador-produtor de conhecimento que diversifica o processo de ensino através de dispositivos diferenciados.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO NA CULTURA DIGITAL";
"DISCIPLINA";"DFS0043";"G";"FISIOLOGIA HUMANA APLICADA À EDUCAÇÃO FÍSICA";"DEPARTAMENTO DE FISIOLOGIA";"0";"45";"0";"60";"0";"15";"A fisiologia humana será abordada de maneira contextualizada sob a óptica do profissional da educação física. Homeostase e Alostase. Impulso nervoso, sinapse e receptores musculares. Função nervosa: organização, sensibilidade, motricidade, sistema autônomo, integração cortical. Função endócrina: eixo hipotálamo-hipófise, adrenais, pâncreas, gônadas e anabolizantes. Respiração: mecânica respiratória, troca de gases, regulação. Circulação: ciclo cardíaco, hemodinâmica, variação e controle da pressão arterial. Renal: funções glomerular e tubular, excreção, regulação dos líquidos corporais. Digestão dos alimentos e regulação do apetite. ";"";"( DFS6001 ) ";"( MOR0079 ) ";"";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO FÍSICA";
"MODULO";"CAP0027";"F";"CAPACITA EAD - REDAÇÃO WEB: UMA REALIDADE NA COMUNICAÇÃO DA UFRN.";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"0";"0";"0";"30";"30";"30";"Objetivos:	Estimular os participantes a conhecer e utilizar as técnicas de redação web na produção de diferentes gêneros textuais.
Conteúdos Programados:	Internet: meio, linguagem e fundamentos históricos. Comunicação Oral x Comunicação Escrita: conceitos e técnicas. Argumentação, descrição e narração na web. Técnicas de redação de notícias. A notícia e seus elementos fundamentais. Coesão e coerência textuais. Hipertexto e hipermídia. Texto escrito, áudio, foto e vídeo na web. Redes sociais digitais: facebook, twitter, instagram, youtube. Informação x conhecimento no texto digital. Como são lidos os textos na Internet? Tipos de entrevista. Gêneros jornalísticos. O texto jornalístico: Linguagem e Estilo. A leitura crítica de textos jornalísticos.
Metodologia:	Vídeo aulas, leituras e interpretação de textos, atividades instrumentais vinculadas a oficina, resolução de problemas, avaliação coletiva de desempenho, exercícios de redação, estudos de caso.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2020";"T";"ORIENTAÇÕES GERAIS";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"O surgimento e a evolução do PROFUNCIONÁRIO. A proposta político-pedagógica: conceitos, metodologia e objetivos, estrutura e funcionamento do programa e dos cursos.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2021";"T";"FUNDAMENTOS E PRÁTICAS NA EAD";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"30";"0";"30";"0";"0";"A utilização da modalidade Educação a Distância no PROFUNCIONÁRIO. Conceitos, modelos e sistemas de  educação à distância.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2022";"T";"ORIENTAÇÕES PARA A PRÁTICA PROFISSIONAL SUPERVISIONADA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"30";"0";"30";"0";"0";"A Prática Profissional Supervisionada como vivência da ação educativa. O conhecimento: construção e tipos. Princípios éticos que norteiam a prática profissional. Métodos de estudo, pesquisa, observação. Elaboração de relatório.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2023";"T";"FUNCIONÁRIOS DE ESCOLAS: CIDADÃOS, EDUCADORES, PROFISSIONAIS E GESTORES";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"Os funcionários da escola no contexto da educação escolar. Papel social da escola e as funções educativas não docentes: prática integrada, profissionalismo e compromisso social. Relação entre os funcionários e a estrutura e operação das etapas e modalidades da educação básica: legalidade e realidade. Papel dos funcionários na elaboração e na execução da proposta pedagógica e da gestão democrática das escolas e dos sistemas de ensino.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
"DISCIPLINA";"EAJ2024";"T";"EDUCADORES E EDUCANDOS: TEMPOS HISTÓRICOS.";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"0";"60";"0";"60";"0";"0";"A educação e a escola através dos processos históricos. A construção, organização e o significado das instituições escolares. Educação e ensino. Funções da escola na sociedade capitalista. As relações entre classes sociais e educação. Processos educativos: continuidades e descontinuidades. Movimentos sociais de mudanças e de resistência. Diversidade étnico- cultural: homens e mulheres sujeitos históricos. Governo, mercado e educação.";"";"";"";"";"";"";"";"";"";"";"";"A Distância";"";
