"id_turma";"codigo";"nome_ascii";"docente_interno";"docente_externo";"nivel_ensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";"campus_turma";
"57602962";"ART2083";"VIESES  ARTISTICOS  CONTEMPORANEOS  EM  DANCA :  A CENA ARTISTICA";"06251e2906af7a6439f583c49c920069";"";"LATO SENSU";"2017";"2";"40";"DEART";"2017-11-18";"2017-12-09";"01";"1M345 7M2345  17T23456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57602963";"ART2086";"PRATICAS DE IMPROVISACAO PARA A CENA DAS DANCAS CONTEMPORANEAS";"f2af3181b14106fd832b2b181a1c2e9a";"";"LATO SENSU";"2017";"2";"40";"DEART";"2017-10-07";"2017-11-04";"01";"7M2345  7T3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603192";"MUT491";"ARRANJOS II";"6a0f897c4c2000ff33a580db781815bd";"";"TÉCNICO";"2017";"2";"20";"LAMUCO";"2017-07-24";"2017-12-09";"01";"3T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603193";"MUT102";"CANTO II";"b56b71a3bc20550ebe1a75f19fd0a9a5";"";"TÉCNICO";"2017";"2";"3";"Sala "F";"2017-07-24";"2017-12-09";"01";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603194";"MUT104";"CANTO IV";"470aeab0633608d0d9b1b315f085586f";"";"TÉCNICO";"2017";"2";"3";"Sala 21";"2017-07-24";"2017-12-09";"01";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603195";"MUT104";"CANTO IV";"b56b71a3bc20550ebe1a75f19fd0a9a5";"";"TÉCNICO";"2017";"2";"3";"Sala "F";"2017-07-24";"2017-12-09";"02";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603196";"MUT104";"CANTO IV";"470aeab0633608d0d9b1b315f085586f";"";"TÉCNICO";"2017";"2";"3";"Sala 21";"2017-07-24";"2017-12-09";"03";"5T456";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57603197";"MUT104";"CANTO IV";"5d45799be2970166c2a263c9e4e77dc7";"";"TÉCNICO";"2017";"2";"5";"Sala 03";"2017-07-24";"2017-12-09";"04";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603197";"MUT104";"CANTO IV";"d14040f873aee03fde93fb67d01970d9";"";"TÉCNICO";"2017";"2";"5";"Sala 03";"2017-07-24";"2017-12-09";"04";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603198";"MUT497";"RECITAL";"5d45799be2970166c2a263c9e4e77dc7";"";"TÉCNICO";"2017";"2";"3";"Sala 03";"2017-07-24";"2017-12-09";"01";"4T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603198";"MUT497";"RECITAL";"d14040f873aee03fde93fb67d01970d9";"";"TÉCNICO";"2017";"2";"3";"Sala 03";"2017-07-24";"2017-12-09";"01";"4T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603199";"MUT497";"RECITAL";"d14040f873aee03fde93fb67d01970d9";"";"TÉCNICO";"2017";"2";"3";"Sala 03";"2017-07-24";"2017-12-09";"02";"4T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603199";"MUT497";"RECITAL";"5d45799be2970166c2a263c9e4e77dc7";"";"TÉCNICO";"2017";"2";"3";"Sala 03";"2017-07-24";"2017-12-09";"02";"4T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603200";"MUT497";"RECITAL";"470aeab0633608d0d9b1b315f085586f";"";"TÉCNICO";"2017";"2";"3";"Sala 21";"2017-07-24";"2017-12-09";"03";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603201";"MUT497";"RECITAL";"63916d74c5c35b3353b17075db8e0de7";"";"TÉCNICO";"2017";"2";"3";"Sala 24";"2017-07-24";"2017-12-09";"04";"6T56";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57603202";"MUT551";"HARMONIA FUNCIONAL E IMPROVISACAO II";"63916d74c5c35b3353b17075db8e0de7";"";"TÉCNICO";"2017";"2";"30";"Sala 24";"2017-07-24";"2017-12-09";"01";"6T56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603203";"MUT461";"HARMONIA II";"f3db137cfe62d6556e92aadcee290b1c";"";"TÉCNICO";"2017";"2";"30";"Sala 23";"2017-07-24";"2017-12-09";"01";"6T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603204";"MUT461";"HARMONIA II";"f3db137cfe62d6556e92aadcee290b1c";"";"TÉCNICO";"2017";"2";"30";"Sala 23";"2017-07-24";"2017-12-09";"02";"6T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603205";"MUT1902";"IMPROVISACAO 2";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"2";"16";"Estúdio (Aquário)";"2017-07-24";"2017-12-09";"01";"4T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603206";"MUT801";"INSTRUMENTO II";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"2";"2";"Sala "Q";"2017-07-24";"2017-12-09";"01";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603207";"MUT801";"INSTRUMENTO II";"9b92d826e7b587a9967dc36cd7cbf066";"";"TÉCNICO";"2017";"2";"3";"Sala 07";"2017-07-24";"2017-12-09";"02";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603208";"MUT801";"INSTRUMENTO II";"86a3d35270499a799b68f530fc1de277";"";"TÉCNICO";"2017";"2";"3";"Sala 05";"2017-07-24";"2017-12-09";"03";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603209";"MUT801";"INSTRUMENTO II";"1c7b8c017c57902eec76fb5706800873";"";"TÉCNICO";"2017";"2";"3";"Sala 06";"2017-07-24";"2017-12-09";"04";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603210";"MUT801";"INSTRUMENTO II";"3589f76e339e32e5363f6751f5481a61";"";"TÉCNICO";"2017";"2";"3";"Sala 06";"2017-07-24";"2017-12-09";"05";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603211";"MUT801";"INSTRUMENTO II";"462b9dbc31e3741ccd9560e55e50413c";"";"TÉCNICO";"2017";"2";"3";"Sala I";"2017-07-24";"2017-12-09";"06";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603212";"MUT801";"INSTRUMENTO II";"d0f29498a6403d8c108c053c19a3be05";"";"TÉCNICO";"2017";"2";"3";"Sala "S";"2017-07-24";"2017-12-09";"07";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603213";"MUT801";"INSTRUMENTO II";"63916d74c5c35b3353b17075db8e0de7";"";"TÉCNICO";"2017";"2";"3";"Sala "P";"2017-07-24";"2017-12-09";"08";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603214";"MUT801";"INSTRUMENTO II";"41026c5f009d8d73565a162a9b739602";"";"TÉCNICO";"2017";"2";"4";"Sala "P";"2017-07-24";"2017-12-09";"09";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603215";"MUT801";"INSTRUMENTO II";"35220953fe636c443d95b83a0d6785b8";"";"TÉCNICO";"2017";"2";"3";"Sala 09";"2017-07-24";"2017-12-09";"10";"3M123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603216";"MUT801";"INSTRUMENTO II";"40831b01609dda6af0b3083ec69fefcd";"";"TÉCNICO";"2017";"2";"3";"Sala "N";"2017-07-24";"2017-12-09";"11";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603217";"MUT801";"INSTRUMENTO II";"f5f2ba12974241eaab36578d9670764d";"";"TÉCNICO";"2017";"2";"3";"Sala "N";"2017-07-24";"2017-12-09";"12";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603218";"MUT801";"INSTRUMENTO II";"115ac8533b5e33158e1c57011d13b850";"";"TÉCNICO";"2017";"2";"3";"Sala 08";"2017-07-24";"2017-12-09";"13";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603219";"MUT801";"INSTRUMENTO II";"67ecd5cc4e66eba12fa9242f60f4d226";"";"TÉCNICO";"2017";"2";"3";"Sala "J";"2017-07-24";"2017-12-09";"14";"5T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603220";"MUT801";"INSTRUMENTO II";"d14040f873aee03fde93fb67d01970d9";"";"TÉCNICO";"2017";"2";"4";"Sala 04";"2017-07-24";"2017-12-09";"15";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603221";"MUT801";"INSTRUMENTO II";"67ecd5cc4e66eba12fa9242f60f4d226";"";"TÉCNICO";"2017";"2";"3";"Sala "J";"2017-07-24";"2017-12-09";"16";"5T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603222";"MUT801";"INSTRUMENTO II";"68a86b404cc4c6f19cf550cb5a7ebd1b";"";"TÉCNICO";"2017";"2";"3";"Sala "E";"2017-07-24";"2017-12-09";"17";"3T456";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57603223";"MUT801";"INSTRUMENTO II";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"2";"3";"Sala 15";"2017-07-24";"2017-12-09";"18";"5M123";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57603225";"MUT801";"INSTRUMENTO II";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"2";"3";"Sala 15";"2017-07-24";"2017-12-09";"19";"5M456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603226";"MUT801";"INSTRUMENTO II";"4dfc8ef226c7e3b65aa0606ab4e99003";"";"TÉCNICO";"2017";"2";"3";"Sala 17 (Sala de Trombone)";"2017-07-24";"2017-12-09";"20";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603227";"MUT801";"INSTRUMENTO II";"4ae8aedb95f651fa0cc8ede8a12b85a8";"";"TÉCNICO";"2017";"2";"3";"Sala 18";"2017-07-24";"2017-12-09";"21";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603228";"MUT801";"INSTRUMENTO II";"d1daf0b28e8b628e1a0deaf1089ac0aa";"";"TÉCNICO";"2017";"2";"3";"Sala de trompete";"2017-07-24";"2017-12-09";"22";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603229";"MUT801";"INSTRUMENTO II";"c1523bba236b7d10a47b4f04d8b011c5";"";"TÉCNICO";"2017";"2";"3";"Sala 20";"2017-07-24";"2017-12-09";"23";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603230";"MUT801";"INSTRUMENTO II";"4256b1ed656339ea9c451dcfaca28741";"";"TÉCNICO";"2017";"2";"3";"Sala "U";"2017-07-24";"2017-12-09";"24";"4T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603231";"MUT801";"INSTRUMENTO II";"b41b906b754cf695369a29deeb174b7a";"";"TÉCNICO";"2017";"2";"3";"Sala "R";"2017-07-24";"2017-12-09";"25";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603232";"MUT801";"INSTRUMENTO II";"b41b906b754cf695369a29deeb174b7a";"";"TÉCNICO";"2017";"2";"3";"Sala "R";"2017-07-24";"2017-12-09";"26";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603233";"MUT801";"INSTRUMENTO II";"8cb537d0e0dc298099fc0a25a1251910";"";"TÉCNICO";"2017";"2";"3";"Sala "T";"2017-07-24";"2017-12-09";"27";"4T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603234";"MUT801";"INSTRUMENTO II";"3ff8444da0c58c8122cb3525cfdad359";"";"TÉCNICO";"2017";"2";"3";"Sala 14";"2017-07-24";"2017-12-09";"28";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603235";"MUT801";"INSTRUMENTO II";"3198f10a0e9fde3d61c985e12192bb33";"";"TÉCNICO";"2017";"2";"3";"Sala 20";"2017-07-24";"2017-12-09";"29";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603236";"MUT801";"INSTRUMENTO II";"3ff8444da0c58c8122cb3525cfdad359";"";"TÉCNICO";"2017";"2";"3";"Sala 14";"2017-07-24";"2017-12-09";"30";"5T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603237";"MUT801";"INSTRUMENTO II";"e5579a20bf5519686227fe232cc1ae82";"";"TÉCNICO";"2017";"2";"3";"Sala "M";"2017-07-24";"2017-12-09";"31";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603238";"MUT801";"INSTRUMENTO II";"8cb537d0e0dc298099fc0a25a1251910";"";"TÉCNICO";"2017";"2";"3";"Sala "T";"2017-07-24";"2017-12-09";"32";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603239";"MUT801";"INSTRUMENTO II";"4256b1ed656339ea9c451dcfaca28741";"";"TÉCNICO";"2017";"2";"3";"Sala "U";"2017-07-24";"2017-12-09";"33";"4T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603240";"MUT802";"INSTRUMENTO III";"3198f10a0e9fde3d61c985e12192bb33";"";"TÉCNICO";"2017";"2";"3";"Sala 20";"2017-07-24";"2017-12-09";"01";"2T456";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57603241";"MUT802";"INSTRUMENTO III";"67ecd5cc4e66eba12fa9242f60f4d226";"";"TÉCNICO";"2017";"2";"3";"Sala 04";"2017-07-24";"2017-12-09";"02";"4T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603242";"MUT803";"INSTRUMENTO IV";"9b92d826e7b587a9967dc36cd7cbf066";"";"TÉCNICO";"2017";"2";"3";"Sala 07";"2017-07-24";"2017-12-09";"01";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603243";"MUT803";"INSTRUMENTO IV";"3589f76e339e32e5363f6751f5481a61";"";"TÉCNICO";"2017";"2";"3";"Sala 06";"2017-07-24";"2017-12-09";"02";"4T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603244";"MUT803";"INSTRUMENTO IV";"3589f76e339e32e5363f6751f5481a61";"";"TÉCNICO";"2017";"2";"3";"Sala 06";"2017-07-24";"2017-12-09";"03";"5T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603245";"MUT803";"INSTRUMENTO IV";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"2";"2";"Sala "Q";"2017-07-24";"2017-12-09";"04";"4T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603246";"MUT803";"INSTRUMENTO IV";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"2";"2";"Sala "Q";"2017-07-24";"2017-12-09";"05";"4T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603247";"MUT803";"INSTRUMENTO IV";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"2";"2";"Sala "Q";"2017-07-24";"2017-12-09";"06";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603248";"MUT803";"INSTRUMENTO IV";"462b9dbc31e3741ccd9560e55e50413c";"";"TÉCNICO";"2017";"2";"3";"Sala "I";"2017-07-24";"2017-12-09";"07";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603249";"MUT803";"INSTRUMENTO IV";"d0f29498a6403d8c108c053c19a3be05";"";"TÉCNICO";"2017";"2";"3";"Sala "S";"2017-07-24";"2017-12-09";"08";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603250";"MUT803";"INSTRUMENTO IV";"41026c5f009d8d73565a162a9b739602";"";"TÉCNICO";"2017";"2";"4";"Sala "P";"2017-07-24";"2017-12-09";"09";"5T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603251";"MUT803";"INSTRUMENTO IV";"63916d74c5c35b3353b17075db8e0de7";"";"TÉCNICO";"2017";"2";"3";"Sala "O";"2017-07-24";"2017-12-09";"10";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603252";"MUT803";"INSTRUMENTO IV";"115ac8533b5e33158e1c57011d13b850";"";"TÉCNICO";"2017";"2";"3";"Sala 08";"2017-07-24";"2017-12-09";"11";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603253";"MUT803";"INSTRUMENTO IV";"d14040f873aee03fde93fb67d01970d9";"";"TÉCNICO";"2017";"2";"3";"Sala 04";"2017-07-24";"2017-12-09";"12";"5T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603254";"MUT803";"INSTRUMENTO IV";"68a86b404cc4c6f19cf550cb5a7ebd1b";"";"TÉCNICO";"2017";"2";"3";"Sala "E";"2017-07-24";"2017-12-09";"13";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603255";"MUT803";"INSTRUMENTO IV";"061c13fd1523d8ac6fbe144eba96e26e";"";"TÉCNICO";"2017";"2";"3";"Sala 15";"2017-07-24";"2017-12-09";"14";"2M123";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57603256";"MUT803";"INSTRUMENTO IV";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"2";"3";"Sala 15";"2017-07-24";"2017-12-09";"15";"2M456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603257";"MUT803";"INSTRUMENTO IV";"4dfc8ef226c7e3b65aa0606ab4e99003";"";"TÉCNICO";"2017";"2";"3";"Sala 17 (Sala de Trombone)";"2017-07-24";"2017-12-09";"16";"5T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603258";"MUT803";"INSTRUMENTO IV";"895ddb3ecf8357715de8f942dd6b073d";"";"TÉCNICO";"2017";"2";"3";"Sala de trompete";"2017-07-24";"2017-12-09";"17";"6T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603259";"MUT803";"INSTRUMENTO IV";"895ddb3ecf8357715de8f942dd6b073d";"";"TÉCNICO";"2017";"2";"4";"Sala de Trompete";"2017-07-24";"2017-12-09";"18";"2T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603260";"MUT803";"INSTRUMENTO IV";"35220953fe636c443d95b83a0d6785b8";"";"TÉCNICO";"2017";"2";"3";"Sala 09";"2017-07-24";"2017-12-09";"19";"5M456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603261";"MUT803";"INSTRUMENTO IV";"4256b1ed656339ea9c451dcfaca28741";"";"TÉCNICO";"2017";"2";"3";"Sala "U";"2017-07-24";"2017-12-09";"20";"5T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603262";"MUT803";"INSTRUMENTO IV";"3198f10a0e9fde3d61c985e12192bb33";"";"TÉCNICO";"2017";"2";"3";"Sala 20";"2017-07-24";"2017-12-09";"21";"5T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603263";"MUT803";"INSTRUMENTO IV";"c1523bba236b7d10a47b4f04d8b011c5";"";"TÉCNICO";"2017";"2";"3";"Sala 20";"2017-07-24";"2017-12-09";"22";"5T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603264";"MUT803";"INSTRUMENTO IV";"b41b906b754cf695369a29deeb174b7a";"";"TÉCNICO";"2017";"2";"3";"Sala "R";"2017-07-24";"2017-12-09";"23";"4T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603265";"MUT803";"INSTRUMENTO IV";"3ff8444da0c58c8122cb3525cfdad359";"";"TÉCNICO";"2017";"2";"3";"Sala 14";"2017-07-24";"2017-12-09";"24";"5T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603266";"MUT803";"INSTRUMENTO IV";"8cb537d0e0dc298099fc0a25a1251910";"";"TÉCNICO";"2017";"2";"3";"Sala "T";"2017-07-24";"2017-12-09";"25";"5T456";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57603267";"MUT803";"INSTRUMENTO IV";"67357c7d3991ecccc712454d2fed521e";"";"TÉCNICO";"2017";"2";"3";"Sala 04";"2017-07-24";"2017-12-09";"26";"3T123";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57603268";"MUT803";"INSTRUMENTO IV";"aed2e1fa8b35bab2163915c6bd1bd7aa";"";"TÉCNICO";"2017";"2";"3";"Sala 12";"2017-07-24";"2017-12-09";"27";"3T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603269";"MUT803";"INSTRUMENTO IV";"d542bd7486f2c9dc8c326b09d22ab433";"";"TÉCNICO";"2017";"2";"3";"Sala "L";"2017-07-24";"2017-12-09";"28";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603270";"MUT803";"INSTRUMENTO IV";"35220953fe636c443d95b83a0d6785b8";"";"TÉCNICO";"2017";"2";"3";"Sala 09";"2017-07-24";"2017-12-09";"29";"3M456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603271";"MUT803";"INSTRUMENTO IV";"8cb537d0e0dc298099fc0a25a1251910";"";"TÉCNICO";"2017";"2";"3";"Sala "T";"2017-07-24";"2017-12-09";"30";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603272";"MUT804";"INSTRUMENTO V";"115ac8533b5e33158e1c57011d13b850";"";"TÉCNICO";"2017";"2";"3";"Sala 08";"2017-07-24";"2017-12-09";"01";"2T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603273";"MUT804";"INSTRUMENTO V";"d0f29498a6403d8c108c053c19a3be05";"";"TÉCNICO";"2017";"2";"3";"Sala "S";"2017-07-24";"2017-12-09";"02";"5T456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603274";"MUT497";"RECITAL";"3589f76e339e32e5363f6751f5481a61";"";"TÉCNICO";"2017";"2";"3";"Sala "H";"2017-07-24";"2017-12-09";"05";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603275";"MUT497";"RECITAL";"86a3d35270499a799b68f530fc1de277";"";"TÉCNICO";"2017";"2";"3";"Sala 05";"2017-07-24";"2017-12-09";"06";"5M456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603276";"MUT497";"RECITAL";"c1523bba236b7d10a47b4f04d8b011c5";"";"TÉCNICO";"2017";"2";"3";"Sala "M";"2017-07-24";"2017-12-09";"07";"3T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603277";"MUT497";"RECITAL";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"2";"3";"Estúdio (Aquário)";"2017-07-24";"2017-12-09";"08";"3M123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
"57603278";"MUT497";"RECITAL";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"2";"3";"Estúdio (Aquário)";"2017-07-24";"2017-12-09";"09";"3M456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"";
