"id_turma";"codigo";"nome_ascii";"docente_interno";"docente_externo";"nivel_ensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";"campus_turma";
"57593187";"MUT0018";"SONORIZACAO I";"f6fef3430914b706965525d97bfa9fc7";"";"TÉCNICO";"2017";"1";"6";"ESTÚDIO";"2017-02-13";"2017-07-01";"01";"5T1234";"";"f";"1";"2017-06-20 08:01:24.753";"f";"64";"CONSOLIDADA";"";"Presencial";"";
"57593188";"MUT0040";"INTRODUCAO AO AUDIO E ACUSTICA";"f6fef3430914b706965525d97bfa9fc7";"";"TÉCNICO";"2017";"1";"6";"Estudio";"2017-02-13";"2017-07-01";"01";"5T56";"";"f";"1";"2017-06-20 08:04:14.155";"f";"28";"CONSOLIDADA";"";"Presencial";"";
"57593190";"MUT305";"MUSICA POPULAR BRASILEIRA (MPB)";"c1523bba236b7d10a47b4f04d8b011c5";"";"TÉCNICO";"2017";"1";"40";"Sala 25";"2017-02-13";"2017-07-01";"01";"4T45";"";"f";"1";"2017-07-07 15:48:15.598";"f";"38";"CONSOLIDADA";"";"Presencial";"";
"57593191";"MUT460";"HARMONIA I";"ff48dcc2944f19e4fb11d68b1462a0f5";"";"TÉCNICO";"2017";"1";"30";"Sala 23";"2017-02-13";"2017-06-17";"01";"6T34";"";"f";"1";"2017-06-30 19:26:42.954";"f";"38";"CONSOLIDADA";"";"Presencial";"";
"57593192";"MUT460";"HARMONIA I";"ff48dcc2944f19e4fb11d68b1462a0f5";"";"TÉCNICO";"2017";"1";"30";"Sala 23";"2017-02-13";"2017-07-01";"02";"6T12";"";"f";"1";"2017-06-30 19:29:12.862";"f";"38";"CONSOLIDADA";"";"Presencial";"";
"57593193";"MUT309";"PERCEPCAO III";"b3d6d2b45ca7d0f9cb47029bf0e2e787";"";"TÉCNICO";"2017";"1";"20";"Sala 23";"2017-02-13";"2017-06-17";"01";"4T34";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593194";"MUT309";"PERCEPCAO III";"b3d6d2b45ca7d0f9cb47029bf0e2e787";"";"TÉCNICO";"2017";"1";"20";"Sala 23";"2017-01-30";"2017-06-17";"02";"4T56";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593195";"MUT309";"PERCEPCAO III";"b3d6d2b45ca7d0f9cb47029bf0e2e787";"";"TÉCNICO";"2017";"1";"20";"Sala 23";"2017-01-30";"2017-06-17";"03";"2T34";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593196";"MUT309";"PERCEPCAO III";"b3d6d2b45ca7d0f9cb47029bf0e2e787";"";"TÉCNICO";"2017";"1";"20";"Sala 23";"2017-01-30";"2017-06-17";"04";"2T56";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593199";"MUT306";"ELABORACAO E EDICAO DE PARTITURAS";"ff48dcc2944f19e4fb11d68b1462a0f5";"";"TÉCNICO";"2017";"1";"30";"LAMUCO";"2017-02-13";"2017-06-17";"01";"5T56";"";"f";"1";"2017-06-30 19:22:32.249";"f";"30";"CONSOLIDADA";"";"Presencial";"";
"57593200";"MUT666";"PIANO COMPLEMENTAR I";"ddbde9b2408138dd43bd85d7397a9894";"";"TÉCNICO";"2017";"1";"7";"Sala 19";"2017-02-13";"2017-07-01";"01";"3T34";"";"f";"1";"2017-07-05 23:25:20.442";"f";"36";"CONSOLIDADA";"";"Presencial";"";
"57593201";"MUT666";"PIANO COMPLEMENTAR I";"ddbde9b2408138dd43bd85d7397a9894";"";"TÉCNICO";"2017";"1";"7";"Sala 19";"2017-02-13";"2017-06-17";"02";"5T34";"";"f";"1";"2017-07-05 23:30:38.525";"f";"32";"CONSOLIDADA";"";"Presencial";"";
"57593202";"MUT307";"PERCEPCAO I";"b3d6d2b45ca7d0f9cb47029bf0e2e787";"";"TÉCNICO";"2017";"1";"30";"Sala 23";"2017-02-13";"2017-06-17";"01";"2T12";"";"f";"1";"2017-07-07 02:19:44.044";"f";"40";"CONSOLIDADA";"";"Presencial";"";
"57593203";"MUT307";"PERCEPCAO I";"b3d6d2b45ca7d0f9cb47029bf0e2e787";"";"TÉCNICO";"2017";"1";"31";"Sala 23";"2017-02-13";"2017-06-17";"02";"2T34";"";"f";"1";"2017-07-07 02:29:39.321";"f";"40";"CONSOLIDADA";"";"Presencial";"";
"57593210";"MUT802";"INSTRUMENTO III";"9b92d826e7b587a9967dc36cd7cbf066";"";"TÉCNICO";"2017";"1";"3";"Sala 07";"2017-02-13";"2017-07-01";"01";"3T456";"Bateria Popular";"f";"1";"2017-07-05 18:22:51.95";"f";"0";"CONSOLIDADA";"";"Presencial";"";
"57593211";"MUT802";"INSTRUMENTO III";"3589f76e339e32e5363f6751f5481a61";"";"TÉCNICO";"2017";"1";"3";"Sala 06";"2017-02-13";"2017-07-01";"02";"4T123";"Clarinete";"f";"1";"2017-07-03 07:48:19.162";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593212";"MUT802";"INSTRUMENTO III";"3589f76e339e32e5363f6751f5481a61";"";"TÉCNICO";"2017";"1";"3";"Sala 06";"2017-02-13";"2017-07-01";"03";"5T456";"Clarinete";"f";"1";"2017-07-03 07:49:39.673";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593213";"MUT802";"INSTRUMENTO III";"3589f76e339e32e5363f6751f5481a61";"";"TÉCNICO";"2017";"1";"3";"Sala 06";"2017-01-30";"2017-06-17";"04";"4T456";"Clarinete";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593214";"MUT802";"INSTRUMENTO III";"86a3d35270499a799b68f530fc1de277";"";"TÉCNICO";"2017";"1";"3";"Sala 05";"2017-01-30";"2017-06-17";"05";"3M456";"Contrabaixo Acústico";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593215";"MUT802";"INSTRUMENTO III";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"1";"2";"Sala "Q";"2017-02-13";"2017-07-01";"06";"4T456";"Contrabaixo Elétrico";"f";"1";"2017-06-22 17:25:07.287";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593216";"MUT802";"INSTRUMENTO III";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"1";"2";"Sala "Q";"2017-02-13";"2017-07-01";"07";"4T123";"Contrabaixo Elétrico";"f";"1";"2017-06-22 17:26:35.055";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593217";"MUT802";"INSTRUMENTO III";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"1";"2";"Sala "Q";"2017-02-13";"2017-07-01";"08";"3T456";"Contrabaixo Elétrico";"f";"1";"2017-06-22 17:27:53.995";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593219";"MUT802";"INSTRUMENTO III";"462b9dbc31e3741ccd9560e55e50413c";"";"TÉCNICO";"2017";"1";"3";"Sala "I";"2017-02-13";"2017-07-01";"09";"3T456";"Flauta Doce";"f";"1";"2017-07-03 17:31:37.588";"f";"57";"CONSOLIDADA";"";"Presencial";"";
"57593220";"MUT802";"INSTRUMENTO III";"d0f29498a6403d8c108c053c19a3be05";"";"TÉCNICO";"2017";"1";"3";"Sala "S";"2017-02-13";"2017-07-01";"10";"3T123";"Flauta Transversal";"f";"1";"2017-06-27 17:09:49.346";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593221";"MUT802";"INSTRUMENTO III";"41026c5f009d8d73565a162a9b739602";"";"TÉCNICO";"2017";"1";"3";"Sala "P";"2017-02-13";"2017-07-01";"11";"5T456";"Guitarra Elétrica";"f";"1";"2017-06-19 14:35:38.075";"f";"45";"CONSOLIDADA";"";"Presencial";"";
"57593222";"MUT802";"INSTRUMENTO III";"63916d74c5c35b3353b17075db8e0de7";"";"TÉCNICO";"2017";"1";"3";"Sala "O";"2017-02-13";"2017-07-01";"12";"3T456";"Guitarra Elétrica";"f";"1";"2017-06-22 17:17:46.707";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593223";"MUT802";"INSTRUMENTO III";"115ac8533b5e33158e1c57011d13b850";"";"TÉCNICO";"2017";"1";"3";"Sala 08";"2017-02-13";"2017-07-01";"13";"3T123";"Percussão";"f";"1";"2017-07-04 22:36:34.113";"f";"57";"CONSOLIDADA";"";"Presencial";"";
"57593224";"MUT802";"INSTRUMENTO III";"67ecd5cc4e66eba12fa9242f60f4d226";"";"TÉCNICO";"2017";"1";"2";"Sala "D";"2017-02-13";"2017-07-01";"14";"3T456";"Piano";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593225";"MUT802";"INSTRUMENTO III";"d14040f873aee03fde93fb67d01970d9";"";"TÉCNICO";"2017";"1";"3";"Sala 04";"2017-02-13";"2017-07-01";"15";"5T123";"Piano";"f";"1";"2017-06-29 12:18:06.041";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593226";"MUT802";"INSTRUMENTO III";"68a86b404cc4c6f19cf550cb5a7ebd1b";"";"TÉCNICO";"2017";"1";"3";"Sala "E";"2017-02-13";"2017-07-01";"16";"3T123";"Piano Popular";"f";"1";"2017-05-30 19:08:02.825";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593227";"MUT802";"INSTRUMENTO III";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"1";"3";"Sala 15";"2017-02-13";"2017-07-01";"17";"2M123";"Saxofone";"f";"1";"2017-07-01 13:54:44.593";"f";"33";"CONSOLIDADA";"";"Presencial";"";
"57593228";"MUT802";"INSTRUMENTO III";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"1";"3";"Sala 15";"2017-02-13";"2017-07-01";"18";"2M456";"Saxofone";"f";"1";"2017-07-01 22:03:32.073";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593229";"MUT802";"INSTRUMENTO III";"4dfc8ef226c7e3b65aa0606ab4e99003";"";"TÉCNICO";"2017";"1";"3";"Sala 17 (Sala de Trombone)";"2017-02-13";"2017-07-01";"19";"5T123";"Trombone";"f";"1";"2017-06-30 23:24:15.564";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593230";"MUT802";"INSTRUMENTO III";"5386ed5697d1531a2cd1cb246258ac13";"";"TÉCNICO";"2017";"1";"3";"Sala 24";"2017-02-13";"2017-07-01";"20";"3T123";"Trompete";"f";"1";"2017-07-10 21:19:06.291";"f";"0";"CONSOLIDADA";"";"Presencial";"";
"57593231";"MUT802";"INSTRUMENTO III";"5386ed5697d1531a2cd1cb246258ac13";"";"TÉCNICO";"2017";"1";"4";"Sala de Trompete";"2017-02-13";"2017-07-01";"21";"2T456";"Trompete";"f";"1";"2017-07-10 15:31:52.317";"f";"0";"CONSOLIDADA";"";"Presencial";"";
"57593232";"MUT802";"INSTRUMENTO III";"35220953fe636c443d95b83a0d6785b8";"";"TÉCNICO";"2017";"1";"3";"Sala 09";"2017-02-13";"2017-07-01";"22";"5M456";"Tuba";"f";"1";"2017-06-24 18:11:24.766";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593233";"MUT802";"INSTRUMENTO III";"4256b1ed656339ea9c451dcfaca28741";"";"TÉCNICO";"2017";"1";"3";"Sala "U";"2017-02-13";"2017-07-01";"23";"5T456";"Viola";"f";"1";"2017-06-27 00:26:29.555";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593234";"MUT802";"INSTRUMENTO III";"3198f10a0e9fde3d61c985e12192bb33";"";"TÉCNICO";"2017";"1";"3";"Sala 21";"2017-02-13";"2017-07-01";"24";"5T123";"Violão";"f";"1";"2017-07-04 23:13:45.984";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593234";"MUT802";"INSTRUMENTO III";"";"d15a564b9dc0910803e5831ba9ebd5af";"TÉCNICO";"2017";"1";"3";"Sala 21";"2017-02-13";"2017-07-01";"24";"5T123";"Violão";"f";"1";"2017-07-04 23:13:45.984";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593235";"MUT802";"INSTRUMENTO III";"c1523bba236b7d10a47b4f04d8b011c5";"";"TÉCNICO";"2017";"1";"3";"Sala 20";"2017-02-13";"2017-07-01";"25";"5T456";"Violão Popular";"f";"1";"2017-07-06 12:20:50.322";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593236";"MUT802";"INSTRUMENTO III";"b41b906b754cf695369a29deeb174b7a";"";"TÉCNICO";"2017";"1";"3";"Sala "R";"2017-02-13";"2017-07-01";"26";"4T123";"Violino";"f";"1";"2017-06-20 11:08:51.622";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593237";"MUT802";"INSTRUMENTO III";"8cb537d0e0dc298099fc0a25a1251910";"";"TÉCNICO";"2017";"1";"3";"Sala "T";"2017-01-30";"2017-06-17";"27";"5T123";"Violino";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593238";"MUT802";"INSTRUMENTO III";"3ff8444da0c58c8122cb3525cfdad359";"";"TÉCNICO";"2017";"1";"3";"Sala 14";"2017-02-13";"2017-07-01";"28";"5T123";"Violoncelo";"f";"1";"2017-06-15 11:57:52.492";"f";"45";"CONSOLIDADA";"";"Presencial";"";
"57593239";"MUT802";"INSTRUMENTO III";"b41b906b754cf695369a29deeb174b7a";"";"TÉCNICO";"2017";"1";"3";"Sala "R";"2017-01-30";"2017-06-17";"29";"4T456";"Violino";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593240";"MUT802";"INSTRUMENTO III";"8cb537d0e0dc298099fc0a25a1251910";"";"TÉCNICO";"2017";"1";"3";"Sala "T";"2017-02-13";"2017-07-01";"30";"5T456";"Violino";"f";"1";"2017-07-04 23:00:40.664";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593241";"MUT802";"INSTRUMENTO III";"3074a45b6d12ad822c2eb5c833f087b9";"";"TÉCNICO";"2017";"1";"3";"Sala 04";"2017-02-13";"2017-07-01";"31";"3T123";"Piano";"f";"1";"2017-06-26 00:16:59.888";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593242";"MUT802";"INSTRUMENTO III";"3198f10a0e9fde3d61c985e12192bb33";"";"TÉCNICO";"2017";"1";"3";"Sala 20";"2017-01-30";"2017-06-17";"32";"3T123";"Violão";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593243";"MUT802";"INSTRUMENTO III";"aed2e1fa8b35bab2163915c6bd1bd7aa";"";"TÉCNICO";"2017";"1";"3";"Sala 12";"2017-02-13";"2017-07-01";"33";"3T456";"Viola";"f";"1";"2017-06-21 14:21:15.412";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593244";"MUT802";"INSTRUMENTO III";"d542bd7486f2c9dc8c326b09d22ab433";"";"TÉCNICO";"2017";"1";"3";"Sala "L";"2017-02-13";"2017-07-01";"34";"3T123";"Violão Popular";"f";"1";"2017-06-27 17:06:31.423";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593245";"MUT802";"INSTRUMENTO III";"4d65536cea4a17b4c95f0008b8b67ca7";"";"TÉCNICO";"2017";"1";"3";"Sala 06";"2017-01-30";"2017-06-17";"35";"6T123";"?";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593246";"MUT802";"INSTRUMENTO III";"35220953fe636c443d95b83a0d6785b8";"";"TÉCNICO";"2017";"1";"3";"Sala 09";"2017-02-13";"2017-07-01";"36";"3M456";"Tuba";"f";"1";"2017-06-24 18:14:26.612";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593247";"MUT803";"INSTRUMENTO IV";"115ac8533b5e33158e1c57011d13b850";"";"TÉCNICO";"2017";"1";"3";"Sala 08";"2017-02-13";"2017-06-17";"01";"2T123";"Percussão";"f";"1";"2017-07-04 22:34:00.726";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593248";"MUT803";"INSTRUMENTO IV";"db3821e59dcaaa8a2b9e28be0cfba5f1";"";"TÉCNICO";"2017";"1";"3";"Sala "S";"2017-02-13";"2017-07-01";"02";"6M456";"Flauta Transversal";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593249";"MUT804";"INSTRUMENTO V";"3589f76e339e32e5363f6751f5481a61";"";"TÉCNICO";"2017";"1";"3";"Sala "H";"2017-02-13";"2017-06-17";"01";"3T123";"Clarinete";"f";"1";"2017-07-03 07:50:19.563";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593250";"MUT804";"INSTRUMENTO V";"86a3d35270499a799b68f530fc1de277";"";"TÉCNICO";"2017";"1";"3";"Sala 05";"2017-02-13";"2017-06-17";"02";"5M456";"Contrabaixo Acústico";"f";"1";"2017-06-27 09:45:40.227";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593251";"MUT804";"INSTRUMENTO V";"c1523bba236b7d10a47b4f04d8b011c5";"";"TÉCNICO";"2017";"1";"3";"Sala "M";"2017-02-13";"2017-06-17";"03";"3T123";"Violão Popular";"f";"1";"2017-07-06 12:21:35.817";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593252";"MUT804";"INSTRUMENTO V";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"1";"3";"Sala 15";"2017-02-13";"2017-06-17";"04";"5M123";"Saxofone";"f";"1";"2017-07-01 14:02:12.182";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593253";"MUT804";"INSTRUMENTO V";"50b3d062415e80b56e7b94357621b9f8";"";"TÉCNICO";"2017";"1";"3";"Sala 15";"2017-02-13";"2017-06-17";"05";"5T456";"Saxofone";"f";"1";"2017-07-01 14:00:36.827";"f";"45";"CONSOLIDADA";"";"Presencial";"";
"57593254";"MUT804";"INSTRUMENTO V";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"1";"2";"Sala "Q";"2017-02-13";"2017-07-01";"06";"5T123";"Contrabaixo Elétrico";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"";
"57593255";"MUT804";"INSTRUMENTO V";"48517cab7430175fae5290a22b139d84";"";"TÉCNICO";"2017";"1";"2";"Sala "Q";"2017-02-13";"2017-07-01";"07";"5T456";"Contrabaixo Elétrico";"f";"1";"2017-06-22 17:28:38.374";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593277";"MUT804";"INSTRUMENTO V";"9b92d826e7b587a9967dc36cd7cbf066";"";"TÉCNICO";"2017";"1";"3";"Sala 07";"2017-02-13";"2017-06-17";"08";"4T123";"Bateria Popular";"f";"1";"2017-07-05 18:23:31.528";"f";"0";"CONSOLIDADA";"";"Presencial";"";
"57593278";"MUT804";"INSTRUMENTO V";"40831b01609dda6af0b3083ec69fefcd";"";"TÉCNICO";"2017";"1";"3";"Sala "N";"2017-02-13";"2017-06-17";"09";"6T123";"Fagote";"f";"1";"2017-07-03 12:27:06.652";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593279";"MUT804";"INSTRUMENTO V";"462b9dbc31e3741ccd9560e55e50413c";"";"TÉCNICO";"2017";"1";"3";"Sala "I";"2017-02-13";"2017-07-01";"10";"5T456";"Flauta Doce";"f";"1";"2017-07-03 17:45:45.214";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593280";"MUT804";"INSTRUMENTO V";"d0f29498a6403d8c108c053c19a3be05";"";"TÉCNICO";"2017";"1";"3";"Sala "S";"2017-02-13";"2017-06-17";"11";"5T123";"Flauta Transversal";"f";"1";"2017-06-27 17:19:47.855";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593281";"MUT804";"INSTRUMENTO V";"63916d74c5c35b3353b17075db8e0de7";"";"TÉCNICO";"2017";"1";"3";"Sala "P";"2017-02-13";"2017-06-17";"12";"4T123";"Guitarra Elétrica";"f";"1";"2017-06-22 17:18:42.786";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593282";"MUT804";"INSTRUMENTO V";"f5f2ba12974241eaab36578d9670764d";"";"TÉCNICO";"2017";"1";"3";"Sala "N";"2017-02-13";"2017-07-01";"13";"2T123";"Oboé";"f";"1";"2017-07-04 16:50:41.017";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593283";"MUT804";"INSTRUMENTO V";"115ac8533b5e33158e1c57011d13b850";"";"TÉCNICO";"2017";"1";"3";"Sala 08";"2017-02-13";"2017-06-17";"14";"4T456";"Percussão";"f";"1";"2017-07-04 22:32:23.419";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593284";"MUT804";"INSTRUMENTO V";"3074a45b6d12ad822c2eb5c833f087b9";"";"TÉCNICO";"2017";"1";"3";"Sala 04";"2017-02-13";"2017-06-17";"15";"2T12";"Piano";"f";"1";"2017-06-26 00:16:05.646";"f";"32";"CONSOLIDADA";"";"Presencial";"";
"57593285";"MUT804";"INSTRUMENTO V";"68a86b404cc4c6f19cf550cb5a7ebd1b";"";"TÉCNICO";"2017";"1";"3";"Sala "E";"2017-02-13";"2017-06-17";"16";"4T123";"Piano Popular";"f";"1";"2017-06-23 17:07:19.167";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593286";"MUT804";"INSTRUMENTO V";"4dfc8ef226c7e3b65aa0606ab4e99003";"";"TÉCNICO";"2017";"1";"3";"Sala 17 (Sala de Trombone)";"2017-02-13";"2017-06-17";"17";"5T456";"Trombone";"f";"1";"2017-06-30 23:25:25.057";"f";"48";"CONSOLIDADA";"";"Presencial";"";
"57593287";"MUT804";"INSTRUMENTO V";"4ae8aedb95f651fa0cc8ede8a12b85a8";"";"TÉCNICO";"2017";"1";"3";"Sala 18";"2017-02-13";"2017-06-17";"18";"3T123";"Trompa";"f";"1";"2017-06-23 21:53:00.205";"f";"51";"CONSOLIDADA";"";"Presencial";"";
"57593288";"MUT804";"INSTRUMENTO V";"5386ed5697d1531a2cd1cb246258ac13";"";"TÉCNICO";"2017";"1";"3";"Sala de Trompete";"2017-02-13";"2017-06-17";"19";"5T123";"Trompete";"f";"1";"2017-07-10 15:30:53.562";"f";"0";"CONSOLIDADA";"";"Presencial";"";
"57593289";"MUT804";"INSTRUMENTO V";"35220953fe636c443d95b83a0d6785b8";"";"TÉCNICO";"2017";"1";"3";"Sala 09";"2017-02-13";"2017-07-01";"20";"4T123";"Tuba";"f";"1";"2017-06-24 18:12:29.457";"f";"54";"CONSOLIDADA";"";"Presencial";"";
"57593290";"MUT804";"INSTRUMENTO V";"35220953fe636c443d95b83a0d6785b8";"";"TÉCNICO";"2017";"1";"3";"Sala 09";"2017-02-13";"2017-07-01";"21";"4T456";"Tuba";"f";"1";"2017-06-24 18:16:22.041";"f";"54";"CONSOLIDADA";"";"Presencial";"";
